"id","preco_previsto"
1.24e+38,142481.845783302
4.44e+37,126326.751321894
2.61e+38,160979.575053222
1.71e+38,144181.987840927
8.23e+37,89509.0254862917
8.2e+37,69898.4333657706
1.56e+38,153547.809601723
1.62e+38,125936.144121348
1.37e+38,268167.943592123
1.12e+38,142165.268538716
1.93e+38,129017.489391946
2.18e+38,118347.486401376
3.01e+38,123558.444654199
2.46e+38,87635.6178872035
1.98e+38,85994.4665676068
2.97e+38,118117.805733168
2.4e+38,120133.018326785
1.03e+38,50893.5347536862
1.47e+38,107869.505384599
1.88e+38,80124.7821317716
1.63e+38,126631.218086443
3.1e+37,56880.9178720848
3.2e+38,83760.3516766624
1.96e+37,85789.8754940121
5.68e+37,77465.9694792099
1.45e+38,124546.641660652
2.59e+38,144875.107653105
2.81e+38,134735.866474545
4.49e+37,100263.267523524
2.62e+37,207652.724504358
2.42e+38,126121.942262587
5.1e+37,167990.599030288
9.79e+37,79463.6322562916
6.14e+37,64983.396464563
2.37e+38,54034.1120022943
2.27e+38,149863.793426941
2.16e+38,236023.931834563
3.15e+38,91971.5432442426
1.27e+38,206053.829128781
1.35e+38,87856.7894791175
2.19e+37,86090.0018994229
3.13e+38,80417.6900962975
2.83e+38,68270.0368712395
1.26e+38,131914.818597346
7.88e+37,126415.274149547
1.35e+38,142930.598870432
9.01e+37,63133.1834951188
1.55e+37,92730.0799815552
4.32e+37,142443.781881478
3.57e+37,89914.2634545467
1.08e+38,64526.1179282595
1.35e+38,404163.846289311
2e+38,71888.5004303085
1.93e+35,77729.2289018263
1.89e+38,129419.96627776
6e+37,56138.4206850115
3.09e+38,218376.66261781
1.34e+38,185606.374712718
1.72e+38,71122.7328301739
1.53e+38,66556.4411219246
1.99e+38,251458.404440796
2.45e+38,131369.136568929
4.14e+37,131980.663786133
5.21e+37,80994.3568943664
6.24e+37,153643.099874641
2.25e+38,65328.9255807694
1.87e+38,144832.132208706
3.23e+38,66180.4246548189
2.45e+38,72184.8847351086
3.04e+38,131429.754580584
2.82e+38,70071.3274522022
3.06e+38,96850.2779650508
2.33e+38,140529.910706503
1.69e+38,84582.4837355109
3.5e+37,123550.878496773
2.68e+38,126334.634664904
2.11e+38,59111.2785860238
3.17e+38,280068.094305786
1.89e+38,211648.760572545
2.51e+38,167508.759387168
1.79e+38,180525.113454323
4.75e+37,96725.8049067772
1.59e+38,79360.9557611342
2.01e+38,143138.714345654
1.41e+38,248481.747592884
2.31e+38,89459.2233984814
3.33e+38,107624.089634768
3.4e+38,78535.9084353051
7.8e+37,83307.6441622259
9.05e+37,82642.6324948871
1.81e+38,238459.115294383
2.87e+38,249084.608376228
2.69e+38,116719.977168817
1.34e+38,249775.059478722
6.62e+37,252675.958160665
2.14e+38,158630.049294783
4.97e+37,131512.755212843
1.69e+38,128101.387878879
2.08e+38,227964.237999159
1.35e+38,103145.826156346
3.05e+38,316528.780513216
1.53e+38,213550.570010754
2.12e+38,244800.481951109
3.25e+38,50257.4470702961
2.57e+38,153201.789665071
3.07e+38,252962.899272369
2.33e+38,334268.929664891
2.33e+38,187804.238814151
2.99e+38,133696.170139877
1.3e+38,132858.687975359
8.28e+37,109240.93280637
3.13e+38,40524.9427077644
1.56e+38,114608.715782299
2.39e+38,87694.056822198
2.44e+38,87953.7534627857
2.85e+38,153147.716724838
7.57e+37,78737.2560550878
1.78e+38,143766.282619567
1.6e+38,162278.117450891
2.11e+38,79266.9872857119
3.05e+38,103951.686386488
2.22e+38,110938.158633215
3.27e+38,115352.82764267
7.4e+37,138598.388572611
2.66e+38,228396.194125776
4.81e+37,121425.706322451
2.31e+38,88048.1238569125
1.55e+38,151395.683979159
1.82e+38,247285.703656934
2.48e+38,91843.4096945717
1.4e+38,106919.259211783
9.66e+37,74662.9055452924
1.43e+38,84777.1951578518
2.73e+38,127034.72913705
1.42e+38,46130.469811214
9.88e+37,153429.280432258
1.07e+38,84127.1835373011
6.44e+37,121698.973426964
8.76e+37,66355.8194685687
1.75e+38,79729.1174980503
5.16e+37,174113.866700352
2.47e+37,124023.557759335
1.09e+38,128966.004802575
2.33e+38,53907.458501946
2.98e+38,213010.676428075
5.94e+37,125610.557991579
2.37e+38,141455.800786123
1.96e+38,75137.4798136295
6.5e+37,118233.104218183
3.08e+38,162955.020585181
7.58e+37,76656.9226176527
5.38e+37,86502.1448818801
2.06e+38,90485.136380434
7.19e+37,80534.2353671693
2.95e+38,124131.03665876
9.32e+37,82703.22336423
6.99e+37,125897.065815726
9.44e+37,85898.2238752632
1.87e+38,96447.560075962
2.64e+38,194175.814320256
1.43e+38,387664.390503818
2.69e+38,80580.4779556632
3.87e+37,134012.29383693
1.13e+38,353553.395088519
2.27e+37,239506.972506322
2.21e+38,143008.688342166
3.05e+38,112512.488453205
2.55e+38,191027.032510674
3.4e+38,341236.041319755
1.57e+38,225800.597299232
2.05e+38,68809.1368672937
1.28e+38,111870.262480325
2.48e+38,219279.07887474
2.34e+38,183036.943320519
2.74e+38,77933.9013810394
2.19e+38,76107.3191753842
3.35e+38,133054.466941526
6.05e+37,76083.0999983435
3.29e+38,82442.1523503326
6.7e+37,122770.090195237
2.96e+38,184234.873857436
1.02e+38,220417.006664814
2.03e+38,87100.3960348073
3.28e+38,83826.6075538533
2.08e+38,77195.7512251354
1.58e+37,231085.342433418
4.39e+37,92162.2321587455
2.42e+38,339099.074703224
5.85e+37,167223.038049693
1.77e+38,158163.984654286
2.52e+38,167676.832132168
2.25e+38,69002.9836380754
8.15e+37,76794.0591180546
2.05e+38,119102.628557977
3.18e+38,83786.3911508966
2.67e+38,100523.864392751
2.24e+38,84525.8328992765
2.57e+38,69842.530220304
9.12e+37,86289.8501074132
1.3e+38,81845.459935129
2.32e+38,41815.3256436108
2.88e+38,99275.3954237778
3.21e+38,85555.6686841774
3.24e+38,92389.3793518452
1.49e+38,186763.947069872
1.01e+38,249444.987178657
2.32e+38,118851.485421794
2.1e+38,128772.356289745
1.24e+38,162585.142224501
1.55e+37,94159.360840167
3.13e+38,110297.582973074
4.86e+37,97720.7701648992
2.7e+37,224217.608674888
1.89e+38,117660.2070784
2.9e+38,240814.859410207
2.29e+38,235138.11076928
7.42e+37,124146.54085655
2.3e+37,141815.143912656
1.92e+38,123834.897644947
2.42e+38,84726.571265694
3.2e+37,252903.846391381
3.24e+38,88835.5134511893
3.07e+35,157953.51618468
1.99e+38,133626.30630884
2.76e+38,249901.842266911
2.44e+38,130486.914857768
2.07e+38,133845.939801792
3.04e+38,38242.877182187
7.96e+37,230404.862399372
2.24e+38,154116.194373462
2.42e+37,87305.7835467524
2.86e+38,87975.8895676343
6.86e+37,130336.448157081
1.24e+38,88386.8067064073
3.16e+37,136760.49718367
3.64e+37,81251.4000249947
1.06e+38,85059.2316703479
2.27e+38,214818.124818928
2.92e+38,99675.3207993613
1.57e+37,341693.267510487
2.24e+38,83303.2611594241
1.41e+38,71897.2851823951
5.33e+37,88923.5331539262
1.31e+38,85592.7071621674
3.33e+38,135448.728652253
2.07e+38,71901.2056416947
2.26e+38,260634.334227151
1.33e+38,161968.671211978
2.06e+38,236213.008934046
2.9e+38,228798.534846855
2.13e+38,132392.636140733
2.72e+38,85356.0012218546
1.78e+38,92803.6272023043
5.22e+37,142332.276345138
2.73e+38,238821.813451781
2.95e+37,251269.32549835
1.7e+38,74592.3812434381
2.81e+37,106970.513054557
1.62e+38,109003.550872361
1.76e+38,179675.101037682
1.1e+37,136503.852615206
6.46e+36,100876.249431365
3.02e+38,125372.89708958
2.72e+38,244215.17380857
9.95e+37,111639.37175602
3.3e+38,83862.5475112103
1.01e+38,254719.816786421
7.85e+37,131567.663740011
1.41e+38,166452.634686051
3.18e+35,83735.5008755116
2.63e+38,51049.3892449076
7.99e+37,87790.4040823519
2.95e+38,173248.925802661
2.15e+38,240258.601228733
2.85e+38,126178.122248859
2.74e+38,91671.8515962169
2.63e+38,111642.245553022
2.03e+38,94860.409803462
9.8e+37,233625.578384746
1.88e+38,134265.242727028
9.86e+37,231745.868140035
1.08e+38,78353.2320267352
2.52e+38,160875.103403886
6.97e+37,139901.148180323
1.66e+38,136825.2351506
1.82e+38,114905.660321778
2.61e+38,76893.0483952525
3.15e+38,151111.620982713
1.33e+38,116241.46966129
6.45e+37,128397.628885855
1.99e+38,125378.099848971
3.32e+38,81625.3466985109
2.94e+38,143834.519784416
1.04e+38,58514.5475012424
2.22e+38,63226.0709472896
3.42e+37,157204.195981337
8.94e+37,140327.119278511
8.28e+37,153039.055189724
1.54e+38,74065.7050022769
3.21e+38,126284.333265077
5.96e+36,136079.270892889
2.35e+38,65812.4589484181
2.83e+38,92291.9921846649
2.61e+38,135369.223094505
2.56e+38,76665.7174817273
3.17e+38,130979.810232376
5.32e+37,214864.364903045
9.72e+37,145028.538330876
3.17e+38,144977.282088051
1.79e+38,123681.002483283
1.13e+38,62095.5978160982
6.63e+37,142195.075882782
3.31e+38,115107.517864519
1.28e+38,132413.910144679
6.15e+37,127606.386885551
1.22e+38,69340.8945266002
1.36e+38,161599.613897122
2.88e+38,112713.31723413
1.15e+38,79837.5650197469
2.63e+38,48285.2931227792
2.24e+38,95585.7192341564
2.18e+38,128881.472133652
2.1e+38,91107.8839320095
3.24e+38,150535.742158916
2.49e+38,119777.164517051
2.36e+38,135980.13835135
1.76e+38,125576.201735414
1.04e+38,314725.51656579
3.65e+37,68649.6285256804
2.49e+38,117467.906673249
2.76e+38,69202.0504172795
1.07e+38,45039.8057329534
1.23e+38,80853.0850343796
3.04e+38,75867.2620936064
1.38e+38,214290.378886413
2.03e+38,80536.5666522633
7.9e+36,147839.184814302
1.34e+38,116730.747236001
3.71e+37,80558.7268678235
1.07e+38,242607.537863878
1.68e+38,83541.8820207545
2.72e+38,234840.933967285
2.5e+38,131967.035261265
2.71e+38,153250.953281105
1.45e+38,124006.321963317
2.53e+38,127897.911908574
1.58e+38,64442.8949900542
5.18e+37,127862.193046219
2.16e+38,143023.197758574
3.19e+38,232596.300234128
2.29e+38,91187.741080862
2.48e+38,82484.0142885596
4.04e+37,61790.5258949213
4.91e+36,75576.9332231025
2.75e+38,239655.898498399
6.95e+37,78691.5856757997
1.72e+38,77316.0754302266
1.75e+38,67061.2182289342
1.42e+38,335218.756680078
1.46e+38,55000.3084096574
2.01e+38,74557.2174052503
2.43e+38,144576.216382323
3.11e+38,114971.249742227
3.16e+38,96708.0265772747
7.69e+37,136180.469848412
2.92e+38,115617.548902924
9.35e+37,78831.5523650774
1.71e+38,226844.107132197
1.97e+38,138459.358632024
1.71e+38,122691.957329042
1.51e+38,121393.602598755
2.38e+38,85147.8426355703
3.3e+38,190909.499399214
1.1e+38,60194.1104869436
2.26e+38,199290.494980031
2.99e+38,91615.0409972326
9.09e+37,85840.4333542954
7.38e+37,143736.533890307
1.4e+38,135513.27540443
7.09e+37,353069.73379474
3.26e+38,134225.36388765
1.7e+38,134890.295290154
1.73e+38,131539.3484079
3.32e+37,98044.2206196235
1.68e+38,171985.636668236
3.05e+38,113070.7864381
3.1e+38,144184.948092521
3.73e+37,180718.600285141
2.53e+38,122012.899428578
2.23e+38,64236.2052963855
2.98e+38,72066.7453273985
1.52e+37,147507.652309281
1.94e+38,121152.895340225
2.03e+38,46595.1195564388
7.25e+36,55245.6221047231
1.73e+37,87335.9776461624
2.41e+38,75984.2660653858
2.91e+37,131237.876444863
2.64e+38,209704.869404592
7.69e+37,205031.917262268
3.18e+38,92197.4549506337
2.64e+37,128286.86595867
2.1e+38,79168.8996409608
2.46e+38,61150.7995646894
1.8e+38,70431.544655033
3.52e+37,133655.784536992
2.66e+38,85052.4409161543
1.33e+38,88276.4102729823
1.06e+38,238200.088899892
6.06e+36,341708.344849463
9.6e+37,94685.2273665063
2.35e+38,82464.6598810495
2.67e+38,97726.8972737584
1.6e+38,101443.489576281
1.98e+37,85759.7157098961
2.28e+38,173158.818811561
2.35e+38,79352.9342894991
1.49e+38,192199.512979938
3e+38,89474.5000349097
1.81e+38,94230.4825018034
3.06e+38,185183.118196882
1.52e+38,385685.812454005
1.15e+38,127260.397156002
3.34e+38,111735.448093048
2.31e+38,341747.718266338
2.35e+38,129632.398687864
9.41e+37,60361.4886719274
2.26e+38,168216.825978192
3.37e+38,193749.162821776
1.47e+38,76949.9316971644
2.73e+38,129169.591221431
6.79e+37,168540.617941585
1.02e+38,88435.7731976922
2.26e+37,72115.0178291445
8.06e+37,89366.3602500296
2.36e+38,138566.724489764
2.59e+38,91629.9823552658
1.7e+38,83733.8694930727
3.07e+37,56608.0534705141
1.33e+37,133676.497691819
2.02e+38,139064.154794663
2.15e+37,145902.106960011
4.48e+35,129904.888263287
1.98e+38,159064.732474077
1.67e+38,79781.3061668306
3.11e+38,127846.220463232
6.18e+37,127425.838170506
2.64e+38,145099.487535545
8.41e+36,122055.806099722
2.82e+38,129248.275302203
5.96e+37,66725.6260288873
2.11e+38,75072.2720324399
3.64e+37,195720.621512262
3.25e+38,145101.645983004
1.88e+38,97774.8208867639
8.92e+37,126912.889216102
2.05e+38,333159.796779748
2.7e+37,337770.869720164
1.77e+38,129158.985300916
6.93e+37,318330.623846976
3.24e+38,83888.9973781605
1.81e+37,121815.35714919
2.93e+38,151100.303531797
2.36e+38,117443.452968791
1.83e+38,88683.2349689146
1.95e+38,190355.255527568
1.37e+38,140643.567658148
2.92e+38,120094.585010478
9.31e+37,57634.2224608295
4.62e+37,138554.321931726
2.52e+38,59198.8182180466
2.75e+38,73051.7138417632
2.62e+38,95943.7044982065
5.53e+37,122706.789759987
9.49e+37,246455.290804786
9.35e+37,87135.4842669092
2.87e+38,76136.9154779275
6.01e+37,73656.0851630411
1.5e+38,182195.318403244
2.56e+38,65244.2066411269
2.39e+38,224324.132534106
3.03e+38,122281.877407127
1.11e+38,188118.619153618
2.24e+38,102559.682032105
2.94e+38,217989.013967642
3.5e+37,144144.449193672
2.99e+38,89826.8624839055
1.93e+38,133224.742290009
2.13e+38,126877.551232331
2.15e+38,269646.982780121
2.48e+38,133602.080377483
2.51e+38,68579.4967826843
2.02e+38,79488.9165986513
2.57e+38,74418.8338073167
7.04e+37,230750.63256636
1.83e+38,151630.864319694
4.07e+37,236811.811386422
1.48e+38,83562.3249404927
2.18e+38,168566.79936897
1.19e+38,86842.3263132642
1.66e+38,113249.182315641
1.76e+38,169142.252616865
2.78e+38,119479.994063959
3.24e+38,95506.3775881535
2.84e+37,228469.162959362
6.33e+37,127653.895433853
1.82e+38,248077.154248252
3.07e+38,66128.8003229035
4.51e+37,234790.80098845
1.78e+38,150487.450274494
1.47e+38,105133.754730042
1.5e+38,69383.5851847823
2.15e+37,99998.6994621454
2.18e+37,239022.865198666
1.11e+38,94574.6121657493
1.58e+38,32366.6909111785
2.78e+38,88659.4415743902
1.03e+38,123176.088107345
2.09e+38,125710.27498374
9.7e+37,83093.861109507
2.46e+38,142295.023618861
1.36e+38,76615.0299482294
2.46e+38,199005.022938074
3.25e+38,118445.168811851
3.39e+38,81674.3232098106
2.16e+38,178363.206736933
1.28e+38,83792.7921887535
3.22e+38,112466.553489471
2.41e+38,152013.940744915
3.28e+38,73964.1850218477
2.74e+38,113916.156713443
9.63e+37,84080.0366407783
1.94e+38,63907.5792589399
1.6e+38,365279.111285067
1.85e+38,50731.0967974906
1.04e+38,90589.9946784454
2.72e+38,163088.267580906
2.84e+36,75729.7183207893
1.29e+38,132744.680199342
2.03e+37,95511.9257090083
1.4e+38,125064.479709728
1.82e+38,86570.6836430116
2.5e+37,120776.377514263
2.36e+38,247504.748925883
2.5e+38,57110.2924309695
1.76e+38,126466.081170019
2.7e+38,77807.055492102
2.65e+38,132374.274962422
1.7e+38,118708.319824015
1.87e+38,56592.1005851319
2.15e+38,65996.6913097507
2.96e+38,75150.9185937822
1.7e+38,101975.85816943
2.07e+38,90466.1085599313
3.25e+37,78977.4507645197
1.67e+38,73231.7790250495
1.77e+38,244923.296782829
3.32e+38,85322.7047547366
2.55e+38,245241.315278712
5.81e+37,224178.060107678
2.52e+38,250305.172731674
3.13e+38,315976.741429939
5.4e+37,80981.2954949921
2.25e+38,148448.697266383
2.71e+38,54814.2089123403
3.31e+38,73815.0033833341
1.38e+38,147676.105826195
1.15e+38,80226.4339632958
1.82e+38,76634.3408035338
6.34e+37,240268.595772795
1.88e+38,174600.888981314
1.55e+38,235773.397005716
3.85e+37,74495.4892806618
1.24e+38,181657.756578529
1.81e+38,144453.25743781
3.32e+38,113238.694804996
2.56e+38,183189.028151334
2.61e+38,132886.424747643
1.45e+38,125970.541885673
3.33e+38,130602.569486603
2.85e+38,79766.4153000643
2.8e+38,89065.6462937313
3e+38,77830.8212248909
1.54e+38,153830.422077305
9.6e+37,99867.0454216363
2.69e+38,87883.508702318
1.38e+38,81092.8132152248
1.13e+38,101773.258963378
1.07e+38,82132.7110413656
1.19e+38,132991.134410848
5.16e+37,237000.918850759
1.2e+38,140911.720026542
7.91e+37,94230.7485097723
2.59e+38,130413.146195459
1.28e+38,47199.5694007335
2.79e+38,158273.21570694
1.38e+38,173244.072725244
2.73e+38,136592.396064901
1.38e+38,156358.665029101
3.35e+38,78868.2626542157
3.32e+38,217582.910314571
3e+38,69746.9259010623
1.06e+38,139061.804369773
6.1e+37,170112.889399186
3.24e+36,84655.3640604495
7.59e+37,172094.443714226
1.41e+38,81227.0117990555
2.94e+38,105123.662535744
1.15e+38,88057.3371077392
7.53e+37,87278.320692496
1.78e+37,39350.1529156972
1.31e+38,128347.858796379
2.16e+38,82365.1737524383
3.2e+38,125398.826215029
4.39e+37,68545.3433963397
2.51e+38,353386.457018683
1.45e+38,67485.1517704241
3.03e+38,84108.2511028757
1.16e+38,46162.216386815
9.22e+37,138128.553198962
1.11e+37,79952.8665216654
2.14e+37,239629.926558546
4.87e+36,92575.0992457453
1.51e+38,154041.713473899
2.9e+38,72430.5751012254
2.84e+38,73183.0252445761
2.5e+38,129629.757761835
2.83e+38,159977.911205824
3.46e+37,163420.144273321
2.83e+38,77707.1382480886
1.93e+38,127598.797766517
1.7e+38,97826.630798622
2.68e+38,228588.861707716
1.47e+38,303700.16713911
3.27e+38,128005.861012622
7.17e+37,94355.0847668353
7.12e+37,110480.798339675
1.58e+38,135080.729311139
3.79e+37,91631.3944793331
2.9e+38,86578.2573221313
1.43e+37,135030.044354291
1.65e+38,130771.884041307
2.05e+38,57455.6073884378
4.25e+37,89013.4650447179
3.17e+37,57791.263786112
2.5e+38,148842.096423971
1.42e+38,170360.820073562
2.07e+38,101649.484760601
1.93e+38,82084.2098767068
2.24e+38,59552.613706444
3.31e+38,128719.540391395
4.84e+37,131113.417123081
6.66e+37,174208.491922344
1.34e+38,74613.0168893176
2.31e+38,138554.184513456
4e+37,134286.529979122
1.73e+38,335443.000236773
2.79e+38,80872.8302907177
2e+38,87415.8787403384
1.75e+38,80869.1418704152
3.13e+38,95758.7602491897
6.52e+37,70547.7745808321
3.1e+38,119527.322703435
2.98e+38,333803.015025738
7.5e+37,133113.729993657
1.1e+38,141104.486124474
2.67e+38,63281.2699062896
2.74e+37,123543.431882761
1.37e+38,87359.019322241
2.23e+38,96293.4083028179
2.73e+38,119787.992837763
1.72e+38,169212.758895215
3.3e+38,133641.753520348
1.41e+38,70696.1837302495
3.14e+38,235587.674631969
1.55e+38,108239.878389873
2.31e+38,95738.1051449464
2.49e+37,148764.053078937
2.37e+38,223062.903099365
1.91e+38,127276.919956375
1.37e+38,64596.8163292438
8.65e+37,225706.245381715
1.46e+38,197659.694339284
3.03e+38,255379.848920174
7.05e+37,70251.0803633806
1.46e+38,337714.339187284
2.59e+38,184573.658701973
9.27e+36,46251.6780966385
1.76e+38,144920.475303935
2.24e+38,82873.1535804505
3.2e+38,55161.5545636892
2.7e+38,77479.030098939
1.56e+38,85572.0294319971
3.02e+38,133900.500043868
2.35e+38,169432.463327417
3.26e+38,134542.664392813
5e+37,100190.396022062
1.92e+38,338836.964868615
3.75e+36,142186.232019676
1.3e+38,75033.450937804
4.74e+37,132951.703664042
2.45e+38,157088.343582376
6.76e+37,122486.677875253
9.03e+37,83483.0844889491
3.16e+38,70674.1855680637
6.45e+37,98849.9450381341
1.74e+38,130633.951902033
6.2e+37,72996.0627171384
4.49e+37,83805.6443640001
2.81e+38,72635.1443369002
1.9e+38,141488.469844966
2.25e+38,84702.1540234079
3.39e+38,128682.621081359
1.24e+38,158001.655543472
2.46e+38,117629.404538453
3.64e+37,146661.514545326
2.7e+38,94466.6542606028
2.69e+38,186858.396855577
4.85e+36,128985.717099685
2.38e+38,152617.461588402
7.68e+37,127838.842222956
2.76e+38,206985.806824754
1.18e+38,63529.5703655507
2.91e+38,91360.4186487775
1.58e+38,134076.405534144
7.34e+37,85655.5034545515
1.76e+38,136343.534721723
2.76e+38,85610.8471666661
7.71e+37,123955.17874083
2.08e+38,157646.741470413
2.84e+38,62002.1650192353
2.33e+38,131972.582485343
3.28e+37,186495.520129591
1.33e+38,86230.8814056019
2.04e+38,120606.201042309
1.18e+38,244837.992232195
7.81e+37,80546.3417456283
2.3e+38,130561.634131963
2.51e+38,233237.628432947
6.51e+37,160760.051814228
3.27e+38,88020.0429496963
3.39e+38,88090.366775676
1.41e+38,120618.371973368
2.16e+38,100706.947184082
3.11e+38,229277.22346067
1.46e+38,120613.516547493
2.68e+38,230822.908917386
2.89e+38,132112.858815985
1.35e+37,132443.209460848
6.39e+37,255228.058480482
1.52e+38,127953.357627448
3.49e+37,115796.858824672
3.3e+38,71552.134598565
9.32e+37,144631.878645382
1.69e+38,94012.815364949
1.13e+38,85205.4023522829
7.52e+37,81155.0510864357
1.18e+38,72711.9939184893
2.99e+38,224935.52034123
5.13e+37,64765.7764616067
1.69e+38,130260.426048786
5.85e+37,81410.9114222008
2.61e+38,83907.9517442077
8.74e+37,131016.899249887
5.62e+37,86335.6611989159
2.55e+38,222760.544678584
1.75e+38,132348.529996022
1.77e+38,242300.276065426
2.68e+38,130404.743269046
2.65e+38,110002.175035546
1.11e+37,73834.7493168061
2.42e+38,78581.7635765638
3.08e+38,82882.6367409828
3.23e+38,131648.048167677
2.19e+38,86927.5661117956
2.54e+38,68490.0452602349
9.49e+37,244303.815591884
1.22e+38,80942.3203852834
1.49e+38,246362.596915336
5.08e+37,68235.3457870311
1.35e+38,158042.506342688
1.2e+38,130153.097636862
1.09e+38,142898.698256777
1.03e+38,315930.822996929
1.17e+38,69510.0471676086
3.15e+38,103906.159882907
1.13e+38,116790.98852222
9.01e+37,113851.429237454
2.22e+36,227539.308682941
1.33e+38,116100.19429705
1.33e+38,121809.463330008
1.09e+38,156007.016568084
2.01e+38,133016.943420407
6.04e+36,240750.858651852
1.83e+37,60106.6711641699
2.99e+38,73791.5939424257
2.97e+38,71008.1838874448
1.69e+38,111457.146526193
7.77e+37,62767.7341643578
7.66e+37,164621.721520358
2.74e+38,129082.167360434
2.76e+38,125735.923044791
4.87e+37,84341.9375123283
3.07e+38,80524.6294432737
9.95e+37,166675.667146682
1.52e+38,165417.861359992
6.95e+37,73332.3725516203
8.56e+37,59513.2041261236
1.81e+38,235970.973719732
1.75e+36,109265.224277929
4.38e+36,238221.577167822
2.78e+38,182618.088358557
2.74e+38,102887.113392671
2.71e+38,67486.3737960092
8.99e+37,93581.4880296708
1.88e+38,312304.878510015
1.05e+38,74599.3106141985
3.39e+38,90796.8111903969
2.58e+38,86608.8766469407
1.03e+38,80450.5976036982
2.17e+38,74110.592816227
8.3e+37,122433.395337322
8.89e+37,114513.49548244
1.99e+37,129504.848184089
5.1e+37,240832.39942419
1.52e+38,138366.607478485
2.2e+38,127239.280766308
1.82e+38,393015.963119892
3.24e+37,134732.01688262
3.16e+38,246941.093285312
1.53e+38,127049.064371509
9.29e+37,328991.961408751
5.05e+37,67128.3556833498
8.6e+37,105229.066229973
3.04e+37,133433.843656072
2.19e+37,218733.522347243
1.15e+38,53417.3474654715
6.3e+37,128179.819827533
4.39e+37,126190.540519726
2.25e+38,79524.6608898032
1.46e+38,142197.972826681
1.45e+38,133452.077608189
1.68e+38,138674.945255858
8.15e+37,126129.801526314
1.85e+38,64590.2210550469
3.28e+38,72212.2590714561
1.67e+38,236262.283683602
1.19e+38,162066.958909282
2.02e+38,122676.852920692
2.11e+38,74490.2489299212
1.8e+38,121341.405240508
1.89e+38,130610.238159322
1.7e+38,191441.398867265
1.55e+38,129149.158229532
6.85e+36,143758.600308138
2.06e+38,118886.218251535
3.73e+37,88539.9467394712
2.4e+38,86481.2826751211
1.62e+38,82610.2575547357
3.13e+38,117318.657038729
1.55e+38,126929.599129257
1.32e+38,257097.259041348
2.47e+38,249208.754361684
3.89e+37,191241.777429685
3.37e+38,129536.607341722
2.74e+38,169892.958516578
1.37e+38,116992.570909757
6.21e+37,196278.185689194
3.69e+37,127486.119125759
1.56e+38,164108.990954992
2.6e+38,87455.6471529566
1.46e+38,133443.222364318
2.46e+38,123846.206178633
1.32e+38,113960.74197374
1.07e+38,165504.834867675
1.45e+38,50912.0363585818
1.98e+38,134162.554484975
2.66e+38,144604.134641493
2.26e+38,122970.371271054
1.67e+38,183976.906724057
2.23e+38,237448.929578919
1.3e+38,87413.3950934823
1.61e+38,202570.892464229
1.39e+38,136153.391435907
2.38e+38,127111.001598653
5.55e+37,127703.662914154
3.38e+38,170982.201629515
5.56e+37,188925.426490485
3.15e+38,20926.3473814069
2.73e+38,137252.56103048
2.91e+38,145583.979182172
2.4e+38,80809.6799693803
1.89e+38,130540.003515287
3.45e+37,86285.0368065879
2.44e+38,189644.692739005
1.36e+37,207874.675362707
3.22e+38,346977.945934878
1.15e+38,136436.774864004
1.77e+38,129363.898039546
1.04e+38,246487.222712321
3.1e+37,156626.034524717
3.26e+37,74742.7450191029
2.74e+38,88243.427265753
1.5e+38,275810.364399525
2.2e+38,92494.6178745443
2.28e+38,166830.283660013
2.37e+38,83078.3436595347
9.43e+37,76623.6763283653
2.41e+38,117231.527978237
3.2e+38,121830.511454214
3.02e+38,214094.423125736
1.32e+38,86268.4164524317
2.77e+38,83302.4903420713
1.12e+37,54505.9531538698
2.12e+38,119143.512965601
1.17e+38,71558.5596773185
5.29e+36,88758.0000176014
1.03e+38,118334.239915407
1.94e+38,96518.4189149956
2.2e+38,194691.73489988
2.81e+38,236808.073158022
3.32e+38,113541.749893281
3.38e+38,85800.6155119861
1.44e+38,181341.831738124
1.55e+38,83456.791644225
2.6e+38,238375.511756261
1.13e+37,140332.827162105
1.8e+38,223922.467250803
4.7e+37,71776.5185124786
2.62e+38,141757.832194843
2.9e+37,116688.584783849
6.52e+37,201826.834848968
2.91e+38,114788.639679424
1.63e+38,75639.9166518472
2.54e+37,130883.243875308
1.2e+38,84923.6654796897
1.82e+38,75413.6511620969
4.36e+35,131952.923927559
6.75e+36,109994.471668274
1.3e+38,90778.1239658715
7.24e+37,134497.913117067
1.95e+38,113113.613365205
6.39e+37,230302.003315781
2.66e+38,90036.4796979832
1.03e+38,138280.214974678
2.8e+38,71670.7180761093
5.32e+37,128083.572726405
2.62e+38,157266.114635937
1.69e+38,98857.2332477551
2.62e+38,73380.7861379669
1.78e+38,133775.970301848
1.69e+38,123322.765899531
1.76e+37,85383.831390382
2.44e+38,183723.607909028
1.41e+38,172752.131629785
1.45e+38,89335.6539160436
2.85e+38,76367.2670863575
6.4e+37,324554.904632896
2.01e+37,123658.512042733
1.5e+38,129631.650924173
2.57e+38,56417.8151470772
6.9e+37,94101.959069686
4.8e+37,125242.496071907
1.66e+38,120824.080785917
3.09e+38,116612.021394601
2.13e+38,75493.4389888849
2.42e+38,124821.302730609
2.7e+38,205617.562805296
2.88e+38,83619.9548786535
1.61e+38,174992.173454155
1.34e+38,64438.0453388352
1.18e+37,76407.0182284028
3.41e+36,62769.7479798994
1.56e+38,358815.894601992
2.88e+38,67931.6529236404
